Article ID,Noun Phrase,FoundInTitle,FoundInAbstract
8,drawing,1,0
8,"high,level",1,0
8,"hostile,actions",1,0
8,"parent,firm",1,0
8,"corporate,investors,’,decisions",1,0
8,"parent,firms,’,technological,knowledge",1,0
8,"negative,effects",1,0
8,"medical,device,industry",1,0
8,"competitive,risks",1,0
8,"technological,overlap",1,0
8,"intellectual,property,rights",1,0
8,"parent,firms,influences",1,0
8,u.s.,1,0
8,"strong,litigiousness",1,0
8,"corporate,venture,capital,investments",1,0
8,"competitive,tension",1,0
8,"parent,firms",1,0
8,"indirect,access",1,0
8,"parent,firm,deters,potential",1,0
8,"corporate,investors",1,0
8,"competitive,dynamics",1,0
8,drawing,1,0
8,"high,level",1,0
8,"hostile,actions",1,0
8,"parent,firm",1,0
8,"corporate,investors,’,decisions",1,0
8,"parent,firms,’,technological,knowledge",1,0
8,"negative,effects",1,0
8,"medical,device,industry",1,0
8,"competitive,risks",1,0
8,"technological,overlap",1,0
8,"intellectual,property,rights",1,0
8,"parent,firms,influences",1,0
8,u.s.,1,0
8,"strong,litigiousness",1,0
8,"corporate,venture,capital,investments",1,0
8,"competitive,tension",1,0
8,"parent,firms",1,0
8,"indirect,access",1,0
8,"parent,firm,deters,potential",1,0
8,"corporate,investors",1,0
8,"competitive,dynamics",2,0
8,drawing,2,0
8,"high,level",2,0
8,"hostile,actions",2,0
8,"parent,firm",2,0
8,"corporate,investors,’,decisions",2,0
8,"parent,firms,’,technological,knowledge",2,0
8,"negative,effects",2,0
8,"medical,device,industry",2,0
8,"competitive,risks",2,0
8,"technological,overlap",2,0
8,"intellectual,property,rights",2,0
8,"parent,firms,influences",2,0
8,u.s.,2,0
8,"strong,litigiousness",2,0
8,"corporate,venture,capital,investments",2,0
8,"competitive,tension",2,0
8,"parent,firms",2,0
8,"indirect,access",2,0
8,"parent,firm,deters,potential",2,0
8,"corporate,investors",2,0
8,"competitive,dynamics",1,0
8,drawing,1,0
8,"high,level",1,0
8,"hostile,actions",1,0
8,"parent,firm",1,0
8,"corporate,investors,’,decisions",1,0
8,"parent,firms,’,technological,knowledge",1,0
8,"negative,effects",1,0
8,"medical,device,industry",1,0
8,"competitive,risks",1,0
8,"technological,overlap",1,0
8,"intellectual,property,rights",1,0
8,"parent,firms,influences",1,0
8,u.s.,1,0
8,"strong,litigiousness",1,0
8,"corporate,venture,capital,investments",1,0
8,"competitive,tension",1,0
8,"parent,firms",1,0
8,"indirect,access",1,0
8,"parent,firm,deters,potential",1,0
8,"corporate,investors",1,0
8,"competitive,dynamics",1,0
8,drawing,1,0
8,"high,level",1,0
8,"hostile,actions",1,0
8,"parent,firm",1,0
8,"corporate,investors,’,decisions",1,0
8,"parent,firms,’,technological,knowledge",1,0
8,"negative,effects",1,0
8,"medical,device,industry",1,0
8,"competitive,risks",1,0
8,"technological,overlap",1,2
8,"intellectual,property,rights",1,0
8,"parent,firms,influences",1,0
8,u.s.,1,0
8,"strong,litigiousness",1,0
8,"corporate,venture,capital,investments",1,0
8,"competitive,tension",1,0
8,"parent,firms",1,0
8,"indirect,access",1,0
8,"parent,firm,deters,potential",1,0
8,"corporate,investors",1,0
37,"perfect,attendance",0,1
37,"social,norm",0,1
37,"retrospective,award,suggests",0,1
37,"prospective,awards",0,1
37,"crowding-out,effect",0,1
37,contrary,0,1
37,survey,0,1
37,"target,behavior",0,1
37,"organizational,leaders,’,expectations",0,1
37,"common,types",0,1
37,"subsequent,attendance",0,1
37,"empirical,studies",0,1
37,u.s.,0,1
37,"surprise,awards",0,1
37,"significant,negative,effect",0,1
37,"awards,motivate,student,attendance",0,1
37,"retrospective,awards",0,1
37,"symbolic,awards",0,1
37,"individual,behavior",0,1
37,"prospective,incentives",0,1
37,"field,experiment",0,1
9,"supervisors,trust",1,0
9,"employee,’,s,desire",1,0
9,recent,1,0
9,drawing,1,0
9,"overall,fairness,perceptions",1,0
9,"low,levels",1,0
9,"job,performance",1,0
9,"three-wave,field,study",1,0
9,"employee,performance",1,0
9,"nascent,literature",1,0
9,"supervisors,trust",2,0
9,"employee,’,s,desire",2,0
9,recent,2,0
9,drawing,2,0
9,"overall,fairness,perceptions",2,0
9,"low,levels",2,0
9,"job,performance",2,0
9,"three-wave,field,study",2,0
9,"employee,performance",2,0
9,"nascent,literature",2,0
9,"supervisors,trust",1,0
9,"employee,’,s,desire",1,0
9,recent,1,0
9,drawing,1,0
9,"overall,fairness,perceptions",1,0
9,"low,levels",1,0
9,"job,performance",1,0
9,"three-wave,field,study",1,0
9,"employee,performance",1,0
9,"nascent,literature",1,0
9,"supervisors,trust",1,0
9,"employee,’,s,desire",1,0
9,recent,1,0
9,drawing,1,0
9,"overall,fairness,perceptions",1,0
9,"low,levels",1,0
9,"job,performance",1,0
9,"three-wave,field,study",1,0
9,"employee,performance",1,0
9,"nascent,literature",1,0
9,"supervisors,trust",1,0
9,"employee,’,s,desire",1,0
9,recent,1,0
9,drawing,1,0
9,"overall,fairness,perceptions",1,0
9,"low,levels",1,0
9,"job,performance",1,0
9,"three-wave,field,study",1,0
9,"employee,performance",1,0
9,"nascent,literature",1,0
37,"perfect,attendance",0,1
37,"social,norm",0,1
37,"retrospective,award,suggests",0,1
37,"prospective,awards",0,1
37,"crowding-out,effect",0,1
37,contrary,0,1
37,survey,0,1
37,"target,behavior",0,1
37,"organizational,leaders,’,expectations",0,1
37,"common,types",0,1
37,"subsequent,attendance",0,1
37,"empirical,studies",0,1
37,u.s.,0,1
37,"surprise,awards",0,1
37,"significant,negative,effect",0,1
37,"awards,motivate,student,attendance",0,1
37,"retrospective,awards",0,1
37,"symbolic,awards",0,1
37,"individual,behavior",0,1
37,"prospective,incentives",0,1
37,"field,experiment",0,1
10,"psychology,research",1,0
10,drawing,1,0
10,"wealth,types",1,0
10,"future,outcomes",1,0
10,"endowment,effect",1,0
10,"temporal,perceptions",1,0
10,"’,temporal,focus",1,0
10,"executives,endow",1,0
10,"’,s,endowment,effect",1,0
10,"prospective,wealth",1,0
10,"empirical,support",1,0
10,findings,1,0
10,"temporal,focus",1,0
10,ceos,1,0
10,ceo-year,1,0
10,"current,wealth",1,0
10,bam,1,0
10,"behavioral,agency,model",1,0
10,"executives,perceive",1,0
10,"main,relationships",1,0
10,"psychology,research",1,0
10,drawing,1,0
10,"wealth,types",1,0
10,"future,outcomes",1,0
10,"endowment,effect",1,0
10,"temporal,perceptions",1,0
10,"’,temporal,focus",1,0
10,"executives,endow",1,0
10,"’,s,endowment,effect",1,0
10,"prospective,wealth",1,0
10,"empirical,support",1,0
10,findings,1,0
10,"temporal,focus",1,0
10,ceos,1,0
10,ceo-year,1,0
10,"current,wealth",1,0
10,bam,1,0
10,"behavioral,agency,model",1,0
10,"executives,perceive",1,0
10,"main,relationships",1,0
10,"psychology,research",1,0
10,drawing,1,0
10,"wealth,types",1,0
10,"future,outcomes",1,0
10,"endowment,effect",1,0
10,"temporal,perceptions",1,0
10,"’,temporal,focus",1,0
10,"executives,endow",1,0
10,"’,s,endowment,effect",1,0
10,"prospective,wealth",1,0
10,"empirical,support",1,0
10,findings,1,0
10,"temporal,focus",1,0
10,ceos,1,0
10,ceo-year,1,0
10,"current,wealth",1,0
10,bam,1,0
10,"behavioral,agency,model",1,0
10,"executives,perceive",1,0
10,"main,relationships",1,0
10,"psychology,research",1,0
10,drawing,1,0
10,"wealth,types",1,0
10,"future,outcomes",1,0
10,"endowment,effect",1,0
10,"temporal,perceptions",1,0
10,"’,temporal,focus",1,0
10,"executives,endow",1,0
10,"’,s,endowment,effect",1,0
10,"prospective,wealth",1,0
10,"empirical,support",1,0
10,findings,1,0
10,"temporal,focus",1,0
10,ceos,1,0
10,ceo-year,1,0
10,"current,wealth",1,0
10,bam,1,0
10,"behavioral,agency,model",1,0
10,"executives,perceive",1,0
10,"main,relationships",1,0
10,"psychology,research",1,0
10,drawing,1,0
10,"wealth,types",1,0
10,"future,outcomes",1,0
10,"endowment,effect",1,0
10,"temporal,perceptions",1,0
10,"’,temporal,focus",1,0
10,"executives,endow",1,0
10,"’,s,endowment,effect",1,0
10,"prospective,wealth",1,0
10,"empirical,support",1,0
10,findings,1,0
10,"temporal,focus",1,0
10,ceos,1,0
10,ceo-year,1,0
10,"current,wealth",1,0
10,bam,1,0
10,"behavioral,agency,model",1,0
10,"executives,perceive",1,0
10,"main,relationships",1,0
10,"psychology,research",1,0
10,drawing,1,0
10,"wealth,types",1,0
10,"future,outcomes",1,0
10,"endowment,effect",1,0
10,"temporal,perceptions",1,0
10,"’,temporal,focus",1,0
10,"executives,endow",1,0
10,"’,s,endowment,effect",1,0
10,"prospective,wealth",1,0
10,"empirical,support",1,0
10,findings,1,0
10,"temporal,focus",1,0
10,ceos,1,0
10,ceo-year,1,0
10,"current,wealth",1,0
10,bam,1,0
10,"behavioral,agency,model",1,0
10,"executives,perceive",1,0
10,"main,relationships",1,0
37,"perfect,attendance",0,1
37,"social,norm",0,1
37,"retrospective,award,suggests",0,1
37,"prospective,awards",0,1
37,"crowding-out,effect",0,1
37,contrary,0,1
37,survey,0,1
37,"target,behavior",0,1
37,"organizational,leaders,’,expectations",0,1
37,"common,types",0,1
37,"subsequent,attendance",0,1
37,"empirical,studies",0,1
37,u.s.,0,1
37,"surprise,awards",0,1
37,"significant,negative,effect",0,1
37,"awards,motivate,student,attendance",0,1
37,"retrospective,awards",0,1
37,"symbolic,awards",0,1
37,"individual,behavior",0,1
37,"prospective,incentives",0,1
37,"field,experiment",0,1
11,"boardroom,dynamics",1,0
11,"board,meeting,participants",1,0
11,"directors,’,cognitive,conflict",1,0
11,"directors,’,independence,and/or,leadership",1,0
11,"identify,board,psychological,safety",1,0
11,"in-depth,interviews",1,0
11,"disagreement,episodes",1,0
11,australian,1,0
11,"chair,’,s,leadership",1,0
11,"key,mechanism",1,0
11,"important,reason",1,0
11,"important,element",1,0
11,ceo,1,0
11,"micro-level,approach",1,0
11,"video,observations",1,0
11,"chair,’,s,relationship",1,0
11,"board–ceo,cognitive,conflict",1,0
11,"psychological,safety",1,0
11,"board,meetings",1,0
11,"chair,’,s,role",1,0
11,"inductive,analyses",1,0
11,"participative,board,chairs",1,0
11,follow-up,1,0
11,"large-scale,survey,study",1,0
11,"independent,chair,improves",1,0
11,whereas,1,0
11,dutch,1,0
11,"chair,participative,leadership",1,0
11,"boardroom,dynamics",1,0
11,"board,meeting,participants",1,0
11,"directors,’,cognitive,conflict",1,0
11,"directors,’,independence,and/or,leadership",1,0
11,"identify,board,psychological,safety",1,0
11,"in-depth,interviews",1,0
11,"disagreement,episodes",1,0
11,australian,1,0
11,"chair,’,s,leadership",1,0
11,"key,mechanism",1,0
11,"important,reason",1,0
11,"important,element",1,0
11,ceo,1,0
11,"micro-level,approach",1,0
11,"video,observations",1,0
11,"chair,’,s,relationship",1,0
11,"board–ceo,cognitive,conflict",1,0
11,"psychological,safety",1,0
11,"board,meetings",1,0
11,"chair,’,s,role",1,0
11,"inductive,analyses",1,0
11,"participative,board,chairs",1,0
11,follow-up,1,0
11,"large-scale,survey,study",1,0
11,"independent,chair,improves",1,0
11,whereas,1,0
11,dutch,1,0
11,"chair,participative,leadership",1,0
11,"boardroom,dynamics",1,0
11,"board,meeting,participants",1,0
11,"directors,’,cognitive,conflict",1,0
11,"directors,’,independence,and/or,leadership",1,0
11,"identify,board,psychological,safety",1,0
11,"in-depth,interviews",1,0
11,"disagreement,episodes",1,0
11,australian,1,0
11,"chair,’,s,leadership",1,0
11,"key,mechanism",1,0
11,"important,reason",1,0
11,"important,element",1,0
11,ceo,1,0
11,"micro-level,approach",1,0
11,"video,observations",1,0
11,"chair,’,s,relationship",1,0
11,"board–ceo,cognitive,conflict",1,0
11,"psychological,safety",1,0
11,"board,meetings",1,0
11,"chair,’,s,role",1,0
11,"inductive,analyses",1,0
11,"participative,board,chairs",1,0
11,follow-up,1,0
11,"large-scale,survey,study",1,0
11,"independent,chair,improves",1,0
11,whereas,1,0
11,dutch,1,0
11,"chair,participative,leadership",1,0
11,"boardroom,dynamics",1,0
11,"board,meeting,participants",1,0
11,"directors,’,cognitive,conflict",1,0
11,"directors,’,independence,and/or,leadership",1,0
11,"identify,board,psychological,safety",1,0
11,"in-depth,interviews",1,0
11,"disagreement,episodes",1,0
11,australian,1,0
11,"chair,’,s,leadership",1,0
11,"key,mechanism",1,0
11,"important,reason",1,0
11,"important,element",1,0
11,ceo,1,0
11,"micro-level,approach",1,0
11,"video,observations",1,0
11,"chair,’,s,relationship",1,0
11,"board–ceo,cognitive,conflict",1,0
11,"psychological,safety",1,0
11,"board,meetings",1,0
11,"chair,’,s,role",1,0
11,"inductive,analyses",1,0
11,"participative,board,chairs",1,0
11,follow-up,1,0
11,"large-scale,survey,study",1,0
11,"independent,chair,improves",1,0
11,whereas,1,0
11,dutch,1,0
11,"chair,participative,leadership",1,0
11,"boardroom,dynamics",1,0
11,"board,meeting,participants",1,0
11,"directors,’,cognitive,conflict",1,0
11,"directors,’,independence,and/or,leadership",1,0
11,"identify,board,psychological,safety",1,0
11,"in-depth,interviews",1,0
11,"disagreement,episodes",1,0
11,australian,1,0
11,"chair,’,s,leadership",1,0
11,"key,mechanism",1,0
11,"important,reason",1,0
11,"important,element",1,0
11,ceo,1,0
11,"micro-level,approach",1,0
11,"video,observations",1,0
11,"chair,’,s,relationship",1,0
11,"board–ceo,cognitive,conflict",1,0
11,"psychological,safety",1,0
11,"board,meetings",1,0
11,"chair,’,s,role",1,0
11,"inductive,analyses",1,0
11,"participative,board,chairs",1,0
11,follow-up,1,0
11,"large-scale,survey,study",1,0
11,"independent,chair,improves",1,0
11,whereas,1,0
11,dutch,1,0
11,"chair,participative,leadership",1,0
11,"boardroom,dynamics",1,0
11,"board,meeting,participants",1,0
11,"directors,’,cognitive,conflict",1,0
11,"directors,’,independence,and/or,leadership",1,0
11,"identify,board,psychological,safety",1,0
11,"in-depth,interviews",1,0
11,"disagreement,episodes",1,0
11,australian,1,0
11,"chair,’,s,leadership",1,0
11,"key,mechanism",1,0
11,"important,reason",1,0
11,"important,element",1,0
11,ceo,1,0
11,"micro-level,approach",1,0
11,"video,observations",1,0
11,"chair,’,s,relationship",1,0
11,"board–ceo,cognitive,conflict",1,0
11,"psychological,safety",1,0
11,"board,meetings",1,0
11,"chair,’,s,role",1,0
11,"inductive,analyses",1,0
11,"participative,board,chairs",1,0
11,follow-up,1,0
11,"large-scale,survey,study",1,0
11,"independent,chair,improves",1,0
11,whereas,1,0
11,dutch,1,0
11,"chair,participative,leadership",1,0
11,"boardroom,dynamics",1,0
11,"board,meeting,participants",1,0
11,"directors,’,cognitive,conflict",1,0
11,"directors,’,independence,and/or,leadership",1,0
11,"identify,board,psychological,safety",1,0
11,"in-depth,interviews",1,0
11,"disagreement,episodes",1,0
11,australian,1,0
11,"chair,’,s,leadership",1,0
11,"key,mechanism",1,0
11,"important,reason",1,0
11,"important,element",1,0
11,ceo,1,0
11,"micro-level,approach",1,0
11,"video,observations",1,0
11,"chair,’,s,relationship",1,0
11,"board–ceo,cognitive,conflict",1,0
11,"psychological,safety",1,0
11,"board,meetings",1,0
11,"chair,’,s,role",1,0
11,"inductive,analyses",1,0
11,"participative,board,chairs",1,0
11,follow-up,1,0
11,"large-scale,survey,study",1,0
11,"independent,chair,improves",1,0
11,whereas,1,0
11,dutch,1,0
11,"chair,participative,leadership",1,0
37,"perfect,attendance",0,1
37,"social,norm",0,1
37,"retrospective,award,suggests",0,1
37,"prospective,awards",0,1
37,"crowding-out,effect",0,1
37,contrary,0,1
37,survey,0,1
37,"target,behavior",0,1
37,"organizational,leaders,’,expectations",0,1
37,"common,types",0,1
37,"subsequent,attendance",0,1
37,"empirical,studies",0,1
37,u.s.,0,1
37,"surprise,awards",0,1
37,"significant,negative,effect",0,1
37,"awards,motivate,student,attendance",0,1
37,"retrospective,awards",0,1
37,"symbolic,awards",0,1
37,"individual,behavior",0,1
37,"prospective,incentives",0,1
37,"field,experiment",0,1
12,scholars,1,0
12,"differentiate,voice",1,0
12,"employee,burnout",1,0
12,"psychological,safety—more",1,0
12,"psychological,safety",1,0
12,"behavioral,activation",1,0
12,mρ,1,0
12,"distinct,constructs",1,0
12,"conceptual,framework",1,0
12,"employees,’,voice",1,0
12,"interval-contingent,panel,study",1,0
12,"such,differences,matter",1,0
12,"meaningful,theoretical,advancements",1,0
12,"behavioral,inhibition,systems,perspective",1,0
12,"unique,effects",1,0
12,"article,shifts",1,0
12,taken,1,0
12,"=,-.15",1,0
12,scholars,1,0
12,"differentiate,voice",1,0
12,"employee,burnout",1,0
12,"psychological,safety—more",1,0
12,"psychological,safety",1,1
12,"behavioral,activation",1,0
12,mρ,1,0
12,"distinct,constructs",1,0
12,"conceptual,framework",1,0
12,"employees,’,voice",1,0
12,"interval-contingent,panel,study",1,0
12,"such,differences,matter",1,0
12,"meaningful,theoretical,advancements",1,0
12,"behavioral,inhibition,systems,perspective",1,0
12,"unique,effects",1,0
12,"article,shifts",1,0
12,taken,1,0
12,"=,-.15",1,0
12,scholars,1,0
12,"differentiate,voice",1,0
12,"employee,burnout",1,0
12,"psychological,safety—more",1,0
12,"psychological,safety",1,0
12,"behavioral,activation",1,0
12,mρ,1,0
12,"distinct,constructs",1,0
12,"conceptual,framework",1,0
12,"employees,’,voice",1,0
12,"interval-contingent,panel,study",1,0
12,"such,differences,matter",1,0
12,"meaningful,theoretical,advancements",1,0
12,"behavioral,inhibition,systems,perspective",1,0
12,"unique,effects",1,0
12,"article,shifts",1,0
12,taken,1,0
12,"=,-.15",1,0
12,scholars,1,0
12,"differentiate,voice",1,0
12,"employee,burnout",1,0
12,"psychological,safety—more",1,0
12,"psychological,safety",1,0
12,"behavioral,activation",1,0
12,mρ,1,0
12,"distinct,constructs",1,0
12,"conceptual,framework",1,0
12,"employees,’,voice",1,0
12,"interval-contingent,panel,study",1,0
12,"such,differences,matter",1,0
12,"meaningful,theoretical,advancements",1,0
12,"behavioral,inhibition,systems,perspective",1,0
12,"unique,effects",1,0
12,"article,shifts",1,0
12,taken,1,0
12,"=,-.15",1,0
12,scholars,1,0
12,"differentiate,voice",1,0
12,"employee,burnout",1,0
12,"psychological,safety—more",1,0
12,"psychological,safety",1,0
12,"behavioral,activation",1,0
12,mρ,1,0
12,"distinct,constructs",1,0
12,"conceptual,framework",1,0
12,"employees,’,voice",1,0
12,"interval-contingent,panel,study",1,0
12,"such,differences,matter",1,0
12,"meaningful,theoretical,advancements",1,0
12,"behavioral,inhibition,systems,perspective",1,0
12,"unique,effects",1,0
12,"article,shifts",1,0
12,taken,1,0
12,"=,-.15",1,0
12,scholars,1,0
12,"differentiate,voice",1,0
12,"employee,burnout",1,0
12,"psychological,safety—more",1,0
12,"psychological,safety",1,0
12,"behavioral,activation",1,0
12,mρ,1,0
12,"distinct,constructs",1,0
12,"conceptual,framework",1,0
12,"employees,’,voice",1,0
12,"interval-contingent,panel,study",1,0
12,"such,differences,matter",1,0
12,"meaningful,theoretical,advancements",1,0
12,"behavioral,inhibition,systems,perspective",1,0
12,"unique,effects",1,0
12,"article,shifts",1,0
12,taken,1,0
12,"=,-.15",1,0
37,"perfect,attendance",0,1
37,"social,norm",0,1
37,"retrospective,award,suggests",0,1
37,"prospective,awards",0,1
37,"crowding-out,effect",0,1
37,contrary,0,1
37,survey,0,1
37,"target,behavior",0,1
37,"organizational,leaders,’,expectations",0,1
37,"common,types",0,1
37,"subsequent,attendance",0,1
37,"empirical,studies",0,1
37,u.s.,0,1
37,"surprise,awards",0,1
37,"significant,negative,effect",0,1
37,"awards,motivate,student,attendance",0,1
37,"retrospective,awards",0,1
37,"symbolic,awards",0,1
37,"individual,behavior",0,1
37,"prospective,incentives",0,1
37,"field,experiment",0,1
13,"cognitive,pathway",1,0
13,"side-hustle,engagement",1,0
13,"attention,residue—persistent,cognitions",1,0
13,side-hustles,1,0
13,"side-hustle,complexity—the",1,0
13,"side-hustle,empowerment,enriches",1,0
13,"performance,enrichment",1,0
13,"assert,psychological,empowerment",1,0
13,"side-hustles,enriches",1,0
13,"gig,economy",1,0
13,"side-hustle,motives",1,0
13,"side-hustle,empowerment,distracts",1,0
13,"full-time,work,strengthens",1,0
13,"full-time,work,performance",1,0
13,"performance,conflict",1,0
13,combined,1,0
13,"full-time,jobs",1,0
13,"side-hustles,conflict",1,0
13,"method,study",1,0
13,"side-hustle,empowerment,influences,affective",1,0
13,"supplementary,work",1,0
13,"employees,supports",1,0
13,"employee-coworker,dyads",1,0
13,"cognitive,experiences",1,0
13,overall,1,0
13,"full-time,work",1,0
13,"side-hustle,empowerment",1,0
13,"affective,pathway",1,0
13,"cognitive,pathway",1,0
13,"side-hustle,engagement",1,0
13,"attention,residue—persistent,cognitions",1,0
13,side-hustles,1,0
13,"side-hustle,complexity—the",1,0
13,"side-hustle,empowerment,enriches",1,0
13,"performance,enrichment",1,0
13,"assert,psychological,empowerment",1,0
13,"side-hustles,enriches",1,0
13,"gig,economy",1,0
13,"side-hustle,motives",1,0
13,"side-hustle,empowerment,distracts",1,0
13,"full-time,work,strengthens",1,0
13,"full-time,work,performance",1,0
13,"performance,conflict",1,0
13,combined,1,0
13,"full-time,jobs",1,0
13,"side-hustles,conflict",1,0
13,"method,study",1,0
13,"side-hustle,empowerment,influences,affective",1,0
13,"supplementary,work",1,0
13,"employees,supports",1,0
13,"employee-coworker,dyads",1,0
13,"cognitive,experiences",1,0
13,overall,1,0
13,"full-time,work",1,0
13,"side-hustle,empowerment",1,0
13,"affective,pathway",1,0
13,"cognitive,pathway",1,0
13,"side-hustle,engagement",1,0
13,"attention,residue—persistent,cognitions",1,0
13,side-hustles,1,0
13,"side-hustle,complexity—the",1,0
13,"side-hustle,empowerment,enriches",1,0
13,"performance,enrichment",1,0
13,"assert,psychological,empowerment",1,0
13,"side-hustles,enriches",1,0
13,"gig,economy",1,0
13,"side-hustle,motives",1,0
13,"side-hustle,empowerment,distracts",1,0
13,"full-time,work,strengthens",1,0
13,"full-time,work,performance",1,0
13,"performance,conflict",1,0
13,combined,1,0
13,"full-time,jobs",1,0
13,"side-hustles,conflict",1,0
13,"method,study",1,0
13,"side-hustle,empowerment,influences,affective",1,0
13,"supplementary,work",1,0
13,"employees,supports",1,0
13,"employee-coworker,dyads",1,0
13,"cognitive,experiences",1,0
13,overall,1,0
13,"full-time,work",1,0
13,"side-hustle,empowerment",1,0
13,"affective,pathway",1,0
13,"cognitive,pathway",1,0
13,"side-hustle,engagement",1,0
13,"attention,residue—persistent,cognitions",1,0
13,side-hustles,1,0
13,"side-hustle,complexity—the",1,0
13,"side-hustle,empowerment,enriches",1,0
13,"performance,enrichment",1,0
13,"assert,psychological,empowerment",1,0
13,"side-hustles,enriches",1,0
13,"gig,economy",1,0
13,"side-hustle,motives",1,0
13,"side-hustle,empowerment,distracts",1,0
13,"full-time,work,strengthens",1,0
13,"full-time,work,performance",1,0
13,"performance,conflict",1,0
13,combined,1,0
13,"full-time,jobs",1,0
13,"side-hustles,conflict",1,0
13,"method,study",1,0
13,"side-hustle,empowerment,influences,affective",1,0
13,"supplementary,work",1,0
13,"employees,supports",1,0
13,"employee-coworker,dyads",1,0
13,"cognitive,experiences",1,0
13,overall,1,0
13,"full-time,work",1,0
13,"side-hustle,empowerment",1,0
13,"affective,pathway",1,0
13,"cognitive,pathway",1,0
13,"side-hustle,engagement",1,0
13,"attention,residue—persistent,cognitions",1,0
13,side-hustles,1,1
13,"side-hustle,complexity—the",1,0
13,"side-hustle,empowerment,enriches",1,0
13,"performance,enrichment",1,0
13,"assert,psychological,empowerment",1,0
13,"side-hustles,enriches",1,0
13,"gig,economy",1,0
13,"side-hustle,motives",1,0
13,"side-hustle,empowerment,distracts",1,0
13,"full-time,work,strengthens",1,0
13,"full-time,work,performance",1,0
13,"performance,conflict",1,0
13,combined,1,0
13,"full-time,jobs",1,0
13,"side-hustles,conflict",1,0
13,"method,study",1,0
13,"side-hustle,empowerment,influences,affective",1,0
13,"supplementary,work",1,0
13,"employees,supports",1,0
13,"employee-coworker,dyads",1,0
13,"cognitive,experiences",1,0
13,overall,1,0
13,"full-time,work",1,0
13,"side-hustle,empowerment",1,0
13,"affective,pathway",1,0
13,"cognitive,pathway",1,0
13,"side-hustle,engagement",1,0
13,"attention,residue—persistent,cognitions",1,0
13,side-hustles,1,0
13,"side-hustle,complexity—the",1,0
13,"side-hustle,empowerment,enriches",1,0
13,"performance,enrichment",1,0
13,"assert,psychological,empowerment",1,0
13,"side-hustles,enriches",1,0
13,"gig,economy",1,0
13,"side-hustle,motives",1,0
13,"side-hustle,empowerment,distracts",1,0
13,"full-time,work,strengthens",1,0
13,"full-time,work,performance",1,0
13,"performance,conflict",1,0
13,combined,1,0
13,"full-time,jobs",1,0
13,"side-hustles,conflict",1,0
13,"method,study",1,0
13,"side-hustle,empowerment,influences,affective",1,0
13,"supplementary,work",1,0
13,"employees,supports",1,0
13,"employee-coworker,dyads",1,0
13,"cognitive,experiences",1,0
13,overall,1,0
13,"full-time,work",1,0
13,"side-hustle,empowerment",1,0
13,"affective,pathway",1,0
37,"perfect,attendance",0,1
37,"social,norm",0,1
37,"retrospective,award,suggests",0,1
37,"prospective,awards",0,1
37,"crowding-out,effect",0,1
37,contrary,0,1
37,survey,0,1
37,"target,behavior",0,1
37,"organizational,leaders,’,expectations",0,1
37,"common,types",0,1
37,"subsequent,attendance",0,1
37,"empirical,studies",0,1
37,u.s.,0,1
37,"surprise,awards",0,1
37,"significant,negative,effect",0,1
37,"awards,motivate,student,attendance",0,1
37,"retrospective,awards",0,1
37,"symbolic,awards",0,1
37,"individual,behavior",0,1
37,"prospective,incentives",0,1
37,"field,experiment",0,1
14,"historical,influence",1,0
14,"social,movement,organizations",1,0
14,smos,1,0
14,tmt,1,0
14,"senior,government,employees",1,0
14,"dependence,management",1,0
14,"’,s",1,0
14,"uncertainty,typology",1,0
14,"state,uncertainty",1,0
14,"environmental,factors,increase",1,0
14,"paper,contributes",1,0
14,smo,1,0
14,"likely,behavior",1,0
14,"factors,increase,response,uncertainty",1,0
14,"corporate,political,activity",1,0
14,"political,consultants",1,0
14,"corporate,political,activity,literature",1,0
14,"senior,executives",1,0
14,"intensive,industries",1,0
14,"different,types",1,0
14,milliken,1,0
14,"resource,dependence,theory,literature",1,0
14,"negative,national,media,tenor",1,0
14,"government,’,s",1,0
14,"political,contributions",1,0
14,"firms,’,efforts",1,0
14,"resources,increase,state,uncertainty",1,0
14,"firms,’,dependence",1,0
14,"politician,turnover,increase,response,uncertainty",1,0
14,"government,jurisdictions",1,0
14,"historical,influence",1,0
14,"social,movement,organizations",1,0
14,smos,1,0
14,tmt,1,0
14,"senior,government,employees",1,0
14,"dependence,management",1,0
14,"’,s",1,0
14,"uncertainty,typology",1,0
14,"state,uncertainty",1,0
14,"environmental,factors,increase",1,0
14,"paper,contributes",1,0
14,smo,1,0
14,"likely,behavior",1,0
14,"factors,increase,response,uncertainty",1,0
14,"corporate,political,activity",1,0
14,"political,consultants",1,0
14,"corporate,political,activity,literature",1,0
14,"senior,executives",1,0
14,"intensive,industries",1,0
14,"different,types",1,0
14,milliken,1,0
14,"resource,dependence,theory,literature",1,0
14,"negative,national,media,tenor",1,0
14,"government,’,s",1,0
14,"political,contributions",1,0
14,"firms,’,efforts",1,0
14,"resources,increase,state,uncertainty",1,0
14,"firms,’,dependence",1,0
14,"politician,turnover,increase,response,uncertainty",1,0
14,"government,jurisdictions",1,0
14,"historical,influence",1,0
14,"social,movement,organizations",1,0
14,smos,1,0
14,tmt,1,0
14,"senior,government,employees",1,0
14,"dependence,management",1,0
14,"’,s",1,0
14,"uncertainty,typology",1,0
14,"state,uncertainty",1,0
14,"environmental,factors,increase",1,0
14,"paper,contributes",1,0
14,smo,1,0
